b,PPn,RRn,TTn,PR,RT,PT,TPn
3746,911,889,889,156,261,417,1328
3747,867,883,883,172,261,433,1300
3748,872,867,873,167,267,434,1306
3749,878,878,872,167,261,428,1306
3750,878,883,889,172,267,439,1317
3751,894,878,877,156,266,422,1316
3752,861,878,878,173,266,439,1300
3753,884,883,884,172,267,439,1323
3754,911,894,888,155,261,416,1327
3755,861,884,884,178,261,439,1300
3756,883,866,872,161,267,428,1311
3757,895,884,878,150,261,411,1306
3758,883,883,883,150,261,411,1294
3759,872,872,872,150,261,411,1283
3760,850,884,884,184,261,445,1295
3761,911,900,900,173,261,434,1345
3762,906,883,889,150,267,417,1323
3763,855,878,872,173,261,434,1289
3764,906,883,883,150,261,411,1317
3765,883,900,906,167,267,434,1317
3766,906,911,905,172,261,433,1339
3767,883,883,884,172,262,434,1317
3768,889,889,888,172,261,433,1322
3769,922,900,906,150,267,417,1339
3770,884,889,883,155,261,416,1300
3771,877,878,878,156,261,417,1294
3772,873,894,895,177,262,439,1312
3773,922,917,916,172,261,433,1355
3774,905,895,895,162,261,423,1328
3775,889,905,905,178,261,439,1328
3776,928,911,911,161,261,422,1350
3777,889,900,900,172,261,433,1322
3778,889,895,895,178,261,439,1328
3779,900,900,900,178,261,439,1339
3780,928,900,900,150,261,411,1339
3781,877,883,883,156,261,417,1294
3782,878,894,900,172,267,439,1317
3783,906,906,900,172,261,433,1339
3784,894,883,883,161,261,422,1316
3785,878,873,873,156,261,417,1295
3786,867,883,883,172,261,433,1300
3787,900,883,883,155,261,416,1316
3788,877,872,873,150,262,412,1289
3789,878,878,877,150,261,411,1289
3790,861,889,889,178,261,439,1300
3791,917,889,889,150,261,411,1328
3792,861,878,878,167,261,428,1289
3793,867,872,872,172,261,433,1300
3794,883,883,889,172,267,439,1322
3795,900,884,878,156,261,417,1317
3796,856,872,878,172,267,439,1295
3797,900,878,872,150,261,411,1311
3798,877,883,883,156,261,417,1294
3799,862,878,878,172,261,433,1295
3800,883,866,867,155,262,417,1300
3801,844,867,866,178,261,439,1283
3802,906,878,878,150,261,411,1317
3803,850,867,867,167,261,428,1278
3804,861,866,866,172,261,433,1294
3805,889,889,889,172,261,433,1322
3806,861,845,839,156,255,411,1272
3807,817,811,822,150,266,416,1233
3808,777,805,806,178,267,445,1222
3809,795,789,783,172,261,433,1228
3810,805,783,784,150,262,412,1217
3811,773,773,772,150,261,411,1184
3812,766,766,766,150,261,411,1177
3813,778,773,773,145,261,406,1184
3814,767,766,766,144,261,405,1172
3815,750,761,761,155,261,416,1166
3816,755,761,756,161,256,417,1172
3817,778,762,761,145,255,400,1178
3818,756,761,761,150,255,405,1161
3819,755,761,756,145,261,406,1161
3820,756,761,761,150,261,411,1167
3821,755,753,750,150,256,406,1161
3822,745,751.5,744,150,255,405,1150
3823,755,750.75,750,145,255,400,1155
3824,745,747.375,750,150,255,405,1150
3825,750,746.188,745,144,256,400,1150
3826,744,745.094,744,145,255,400,1144
3827,750,747.547,745,139,256,395,1145
3828,761,746.273,750,172,256,428,1145
3829,772,745.137,744,145,255,400,1172
3830,745,747.568,745,144,256,400,1145
3831,750,751.784,750,144,256,400,1150
3832,786,750.892,755,217,255,472,1155
3833,822,755.946,750,145,255,400,1222
3834,756,761,761,150,255,405,1161
3835,772,772,772,150,255,405,1177
3836,772,772,773,150,256,406,1178
3837,767,778,783,161,261,422,1189
3838,778,789,789,172,261,433,1211
3839,811,794,789,155,256,411,1222
3840,794,795,794,156,255,411,1205
3841,800,794,795,150,256,406,1206
3842,783,800,805,167,261,428,1211
3843,795,811,806,183,256,439,1234
3844,817,806,811,172,261,433,1250
3845,816,811,805,167,255,422,1238
3846,811,828,828,184,255,439,1250
3847,845,839,839,178,255,433,1278
3848,850,844,850,172,261,433,1283
3849,844,850,850,178,261,439,1283
3850,875,872,867,175,256,431,1306
3851,875,884,889,184,261,445,1320
3852,889,888,883,183,256,439,1328
3853,883,884,889,184,261,445,1328
3854,917,911,911,178,261,439,1356
3855,911,911,911,178,261,439,1350
3856,906,911,906,183,256,439,1345
3857,905,895,900,173,261,434,1339
3858,845,900,900,170,261,431,1334
3859,955,894,894,167,261,428,1383
3860,884,878,878,161,261,422,1306
3861,861,872,872,172,261,433,1294
3862,894,883,883,161,261,422,1316
3863,861,878,878,178,261,439,1300
3864,878,872,872,172,261,433,1311
3865,878,884,884,178,261,439,1317
3866,900,900,900,178,261,439,1339
3867,911,905,905,172,261,433,1344
3868,889,895,895,178,261,439,1328
3869,911,916,916,183,261,444,1355
3870,917,917,917,183,261,444,1361
3871,922,922,922,183,261,444,1366
3872,917,911,911,177,261,438,1355
3873,922,934,934,189,261,450,1372
3874,933,927,928,183,262,445,1378
3875,922,917,911,178,256,434,1356
3876,911,906,911,173,261,434,1345
3877,900,905,905,178,261,439,1339
3878,895,895,895,178,261,439,1334
3879,900,894,889,172,256,428,1328
3880,872,878,883,178,261,439,1311
3881,900,900,900,178,261,439,1339
3882,895,889,889,172,261,433,1328
3883,888,894,894,178,261,439,1327
3884,800,884,884,180.5,261,439,1323
3885,973,894,889,183,256,439,1412
3886,889,883,888,177,261,438,1327
3887,877,878,878,178,261,439,1316
3888,895,889,889,172,261,433,1328
3889,872,883,883,183,261,444,1316
3890,900,884,884,167,261,428,1328
3891,867,877,878,177,262,439,1306
3892,883,862,861,156,261,417,1300
3893,822,844,839,178,256,434,1256
3894,845,822,827,155,261,416,1261
3895,833,828,828,150,261,411,1244
3896,817,817,811,150,255,405,1222
3897,783,805,811,172,261,433,1216
3898,811,795,789,156,255,411,1222
3899,778,789,800,167,266,433,1211
3900,744,783,778,206,261,467,1211
3901,880.5,794.5,900.5,172.5,269.5,411,1322.5
3902,809.75,794.5,825.25,139,278,417,1434
3903,739,783,750,183,245,428,1167
3904,811,778,761,150,253,378,1189
3905,797.25,767,800,195,261,456,1178
3906,783.5,761,755,172.5,255,427.5,1211
3907,761,761,745,172.5,247,411.5,1172.5
3908,809.5,755.5,755,216,260,455,1166.5
3909,858,752.75,784,108,273,381,1239
3910,845.75,748.875,738,177,261,438,1205.5
3911,833.5,746.438,749.5,169,250,433,1172
3912,826.5,742.719,761,161,267,428,1161
3913,819.5,740.859,753,155.5,250,417,1150
3914,731.75,736.93,745,150,256,406,1155.5
3915,757.625,737.965,755,172.25,278,428.25,1161
3916,783.5,735.982,741.5,194.5,256,450.5,1234
3917,734,734.491,789.75,194.5,250,444.5,1178.5
3918,833.5,733.746,838,197.25,250,447.25,1282.5
3919,933,736.373,758,200,250,450,1383
3920,739,737.686,790,200,261,389,1297
3921,809.75,743.843,822,165.25,272,387.75,1211
3922,880.5,743.922,780,130.5,256,386.5,1267
3923,869.5,744.461,738,122,250,477,1250
3924,858.5,744.23,756,113.5,261,374.5,1233
3925,785.5,747.115,739,181.75,256,442.75,1158
3926,812.25,748.558,755,171.375,261,413.375,1190.5
3927,839,743.779,756.5,161,251.5,384,1223
3928,670.75,596.889,758,187.25,242,419.75,1142
3929,479.875,442.945,633,213.5,242,455.5,1052.75
3930,606.438,587.972,583.5,213.5,252,465.5,1130.625
3931,733,510.986,524.75,213.5,262,475.5,1208.5
3932,674.5,563.493,548.375,213.5,256,469.5,1144
3933,786,729.247,702.188,213.5,250,463.5,1231.75
3934,897.5,895,856,211,244.5,422,1319.5
3935,739,803,739,183,234.75,422,1161
3936,736.25,771,735,172,225.875,397,1144.5
3937,733.5,766,764.5,177.5,237.938,394.5,1166.5
3938,761,761,794,177.5,250,427.5,1188.5
3939,727.5,741.5,745,189,256,445,1172.5
3940,767,740.25,747.5,144,250,394,1161
3941,733,736.625,750,150,261,411,1144
3942,752.5,740.812,747.5,177,250,427,1158
3943,772,736.906,745,150,250,400,1172
3944,761,735.453,739,178,256,434,1139
3945,750,742.727,747,162,250,412,1162
3946,745,748.863,755,167,255,422,1167
3947,772,760.432,750,150,250,400,1172
3948,739,772,767,183,245,428,1167
3949,778,778,783,183,250,433,1211
3950,789,783,783,177,250,427,1216
3951,811,795,795,161,250,411,1222
3952,789,811,817,183,256,439,1228
3953,811,811,805,183,250,433,1244
3954,816,811,811,178,250,428,1244
3955,828,834,834,184,250,434,1262
3956,828,822,822,178,250,428,1256
3957,844,828,839,162,261,423,1267
3958,817,833,822,178,250,428,1245
3959,841,833,833,170,250,420,1261
3960,809,834,839,195,255,450,1259
3961,839,827,822,183,250,433,1272
3962,828,828,834,183,256,439,1267
3963,855,828,822,156,250,406,1261
3964,811,833,844,178,261,439,1250
3965,839,834,828,173,255,428,1267
3966,850,833,772,156,225,450.5,1200
3967,892,833,834,167,243,473,1184
3968,934,834,900,178,261,439,1373
3969,783,833,966,233.5,252.5,486,1405
3970,767,828,902.5,189,244,437.25,1300
3971,983.5,839,839,144.5,244,388.5,1372
3972,744.5,827,850,172.25,267,419.25,1238.5
3973,861,834,817,200,250,450,1311
3974,889,833,833,144,250,394,1283
3975,811,839,828,172,266.5,411,1222
3976,839,828,872,161,249.75,444,1283
3977,913.5,833,783,144,247.375,408,1227
3978,786.5,833,845,127,245,372,1158.5
3979,897.5,834,994,113.5,253,468.5,1366
3980,785.5,822,897,242.75,261,534.25,1146.5
3981,874.75,833,800,239.375,336,590.625,1161
3982,964,828,730.5,258.688,284.5,550.812,1234.5
3983,797,839,809.75,198.844,272.75,475.406,1308
3984,1000,861,889,139,261,400,1400
3985,861,856,828,134,255.5,417,1228
3986,800,850,867,184,250,434,1234
3987,784,866,861,186.5,245,431,1295
3988,944,867,861,189,245,428,1372
3989,878,855,861,166,245,411,1289
3990,805,867,883,175,261,422.5,1294
3991,911,867,856,184,250,434,1345
3992,895,855,861,144,256,400,1295
3993,828,867,878,183,267,450,1278
3994,872,867,833,178,255.5,411,1283
3995,844,861,872,195,244,439,1283
3996,874.5,866,895,186.5,273,459.5,1334
3997,870.5,867,983,183,267,407.75,1442.5
3998,944,856,913.5,205.5,261,439.875,1300
3999,728,861,844,194.25,244,472,1200
4000,906,861,861,183,244,427,1333
4001,866,861,856,178,235.5,417,1283
4002,917,856,844,117,239.75,422.5,1261
4003,805,872,889,184,244,428,1233
4004,878,872,845,178,255,395,1273
4005,850,867,916,195,266,461,1311
4006,872,866,845,189,245,434,1306
4007,750,878,889,188.5,256,433.5,1323
4008,783,883,872,188,245,433,1445
4009,816,867,889,188,267,435.5,1322
4010,934,883,866,188,250,438,1372
4011,900,889,867,177,258,405,1305
4012,866,873,911,184,266,450,1316
4013,884,883,872,183,255,438,1322
4014,883,878,834,178,266.5,389,1272
4015,889,872,939,161,278,439,1328
4016,861,878,850,178,250,428,1289
4017,947.5,866,844,178,250,428,1272
4018,866.5,873,895,178,250,428,1286
4019,785.5,866,872,175,256,419.5,1300
4020,767.75,861,875,172,258.5,411,1294.5
4021,750,856,878,175,261,414,1289
4022,972,872,850,178,233.5,417,1389
4023,998.5,950,944.5,172,225.25,378,1403
4024,931.25,911,919.25,175,232.125,392,1417
4025,864,872,894,183,213.562,422,1286
4026,944,861,817,162.25,223.281,398.25,1239
4027,814.5,856,894,141.5,228.141,374.5,1189
4028,850,850,850,141.5,216.57,374.5,1224.5
4029,867,867,839,141.5,227.785,377.5,1213.5
4030,872,872,906,141.5,236.393,380.5,1252.5
4031,802.5,855,861,194,245,439,1241.5
4032,872,850,828,172,231,395,1267
4033,828,839,833,183,243.5,400,1228
4034,828,828,867,183,256,439,1267
4035,900,822,777,117.75,231,348.75,1216
4036,869.5,817,812,147.875,213,360.875,1142.75
4037,893.25,822,811,178,217.5,373,1185.375
4038,917,828,855,219.5,225.75,434,1228
4039,858.5,833,845,268.25,237.875,500.5,1156
4040,800,856,872,225.625,250,539.25,1367
4041,1006,872,874.5,183,319.5,555.625,1411
4042,883,883,877,183,265.25,472.312,1336
4043,872,867,888.5,178,257.625,389,1261
4044,900,861,900,139,250,389,1289
4045,858.5,878,861,158.5,219.5,391.5,1250
4046,861,861,817,158.5,212.75,370.75,1208.5
4047,886.5,872,889,144,306.375,474.375,1236.5
4048,844,878,772.5,178,242.188,509.688,1422
4049,947,878,855.75,178,249.094,471.844,1234
4050,904,861,939,178,256,434,1264.5
4051,861,861,861,178,256,434,1295
4052,861,861,844,178,222.5,417,1278
4053,856,856,806,178,222.25,408.5,1223
4054,861,861,894,178,238.625,400,1261
4055,867,867,900,178,255,433,1300
4056,839,883,878,189,250,472,1311
4057,894,872,833,200,253,411,1305
4058,961,883,928,122,256,378,1339
4059,822,889,830.5,189,255.5,375,1406
4060,945,873,837.75,117,255,372,1317
4061,805,872,845,184,258,412,1217
4062,889,883,916,178,261,439,1328
4063,886,889,850,181,230.5,403,1289
4064,883,883,861,181,218.25,381,1264
4065,954,889,895,116,236.625,407,1276
4066,822,884,933,178,255,433,1255
4067,908,877,845,147,247,370,1278
4068,853,878,894,172,254,411,1264
4069,867,878,900,183,261,444,1311
4070,883,872,872,172,261,433,1316
4071,900,861,828,133,247.5,419.5,1261
4072,822,861,867,172,254.75,406,1228
4073,850,861,889,183,262,445,1295
4074,861,856,850,178,256,434,1295
4075,845,844,838,177,250,427,1272
4076,755,839,823,180.5,255.5,436,1250
4077,922,845,872,184,261,445,1367
4078,850,850,844,184,255,439,1289
4079,906,844,850,122,261,383,1289
4080,806,861,856,177,256,433,1239
4081,861,867,867,183,256,439,1300
4082,961,872,827,180,245,425,1266
4083,789,872,895,177,253,411,1200
4084,911,878,905,144,261,405,1316
4085,850,889,889,183,261,444,1294
4086,944,883,845,122,241.5,447,1289
4087,772,878,877,150,254.25,450,1222
4088,928,878,923,178,267,445,1373
4089,934,900,889,144,256,400,1334
4090,911,889,855,122,233.5,394.5,1255
4091,822,878,867,178,247.25,389,1211
4092,889,894,944,183,261,444,1333
4093,900,889,834,172,255.5,378,1278
4094,861,878,922,189,250,439,1300
4095,872,866,878,183,262,445,1317
4096,867,862,861,178,261,439,1306
4097,847.5,850,805,180.5,233.5,396.5,1244
4098,757.5,844,834,181.75,247.75,473,1230.5
4099,928,844,900,183,262,445,1373
4100,861,856,855,178,261,439,1300
4101,795,850,833,178,244,477,1272
4102,922,867,884,178,261,439,1361
4103,883,883,883,178,261,439,1322
4104,900,906,922,184,277,461,1361
4105,939,900,861,145,272,383,1322
4106,850,894,923,189,267,456,1306
4107,906,894,889,177,262,439,1345
4108,889,895,822,183,239,372,1261
4109,916,889,916,156,253,372,1288
4110,872,894,945,178,267,445,1317
4111,884,889,889,183,267,450,1334
4112,916,889,833,156,203,369.5,1283
4113,889,883,811,150,232,404.25,1178
4114,861,889,847.5,178,261,439,1300
4115,867,884,884,195,261,456,1323
4116,767,883,844,184,263.5,447.5,1300
4117,820,878,922,173,266,439,1308.5
4118,873,883,878,183,261,444,1317
4119,861,867,869.5,189,263.5,452.5,1313.5
4120,805,844,797.5,178,265.25,445,1250
4121,911,850,900,167,267,434,1345
4122,850,867,861,184,261,445,1295
4123,884,872,872,172,261,433,1317
4124,872,878,850,178,261,411,1283
4125,867,878,906,189,261,450,1317
4126,872,866,872,183,267,450,1322
4127,872,861,800,172,267,378,1250
4128,822,839,900,189,267,456,1278
4129,845,834,828,178,261,439,1284
4130,828,822,822,172,261,433,1261
4131,794,811,822,189,272,461,1255
4132,877.5,811,795,161,256,427.5,1256
4133,961,800,805,133,261,394,1355
4134,805,811,811,139,261,400,1205
4135,809,806,811,136,266,402,1211
4136,775,816,811,177,261,438,1213
4137,827,834,834,184,261,445,1272
4138,834,839,839,189,261,450,1284
4139,855,850,850,184,261,445,1300
4140,878,877,883,183,267,450,1328
4141,975,906,900,189,261,456,1350
4142,951.5,900,906,195,267,462,1361.5
4143,928,917,911,184,261,445,1373
4144,917,911,916,178,266,444,1361
4145,894,900,900,184,266,450,1344
4146,897,894,895,181,267,448,1345
4147,903,906,905,184,266,450,1353
4148,906,900,906,178,272,450,1356
4149,905,905,894,178,261,439,1344
4150,873,889,895,194,267,461,1334
4151,916,906,900,184,261,445,1361
4152,923,894,894,155,261,416,1339
4153,866,889,889,178,261,439,1305
4154,978,883,889,180.5,267,444.5,1328
4155,789,889,889,183,267,450,1239
4156,900,889,883,172,261,433,1333
4157,861,878,884,189,267,456,1317
4158,989,883,883,183.5,267,450,1339
4159,800,895,894,178,266,444,1244
4160,922,900,895,156,261,417,1339
4161,961,894,916,175.5,263.5,372,1333
4162,789,895,878,195,266,461,1250
4163,800,911,906,186.5,261,452.5,1367
4164,811,900,905,178,266,444,1255
4165,878,894,795,194,266.5,447,1239
4166,894,883,983,183,267,450,1344
4167,878,873,872,178,266,444,1322
4168,867,866,861,177,261,438,1305
4169,850,850,850,177,261,438,1288
4170,805,834,845,206,272,478,1283
4171,878,844,833,172,261,433,1311
4172,833,845,850,184,266,450,1283
4173,867,844,845,161,267,428,1295
4174,850,839,844,150,272,422,1272
4175,833,861,850,178,261,439,1272
4176,856,856,856,178,261,439,1295
4177,839,855,872,194,278,472,1311
4178,883,872,855,183,261,444,1327
4179,878,884,889,189,266,455,1333
4180,894,883,878,178,261,439,1333
4181,984,889,900,178,272,441.5,1339
4182,794,889,883,178,266,444,1238
4183,933,905,900,150,261,411,1344
4184,773,895,895,116.5,261,380.5,1306
4185,786.5,883,889,147.25,267,412.25,1422
4186,800,895,894,178,266,444,1244
4187,905,905,900,178,261,439,1344
4188,895,895,895,178,261,439,1334
4189,850,888,877,216,250,466,1316
4190,866,839,878,189,244.5,478,1344
4191,853.5,867,817,202.5,252.75,441.5,1295
4192,896.5,833,855,139,261,400,1296.5
4193,795,839,845,183,267,450,1245
4194,850,856,850,189,261,450,1300
4195,872,861,861,178,261,439,1311
4196,867,872,878,183,267,450,1317
4197,911,900,900,172,267,439,1350
4198,911,928,928,189,267,456,1367
4199,922,950,955,217,272,460,1411
4200,981,967,956,203,261,464,1445
4201,925,933,939,211,267,478,1403
4202,923.5,933,933,155.5,267,422.5,1411
4203,922,928,928,197.25,267,461.25,1289
4204,794,933,927,196.125,261,458.625,1294
4205,978,934,934,195,261,456,1434
4206,939,933,933,189,261,450,1389
4207,778,917,922,183.5,266,444.5,1372
4208,850,922,917,178,261,439,1364
4209,922,917,917,173,261,434,1356
4210,900,905,905,178,261,439,1339
4211,895,906,917,189,272,461,1356
4212,905,900,889,184,261,445,1350
4213,917,889,889,156,261,417,1334
4214,839,872,883,189,272,461,1300
4215,867,872,861,194,261,455,1322
4216,877,872,867,189,256,445,1322
4217,911,861,889,139,261.5,423,1334
4218,828,867,850,178,267,445,1273
4219,872,883,877,189,261,450,1322
4220,873,884,756,200,258.5,453,1206
4221,877,877,831,200,256,456,1333
4222,1006,889,906,180.5,273,442,1362
4223,828,906,900,161,267,428,1256
4224,944,894,894,111,267,378,1322
4225,828,900,911,183,278,461,1289
4226,872,900,889,211,267,478,1350
4227,1000,895,894,200,266,372,1372
4228,822,905,917,189,278,467,1289
4229,873,911,900,142,267,403,1367
4230,856,912,889,151.5,244,412.5,1383
4231,839,905,922,161,261,422,1261
4232,889,911,928,183,278,461,1350
4233,905,906,900,184,272,456,1361
4234,984,900,894,181,266,458.5,1350
4235,822,900,917,178,266.5,461,1283
4236,861,905,889,178,267,455.5,1350
4237,950,906,911,178,272,450,1400
4238,889,905,900,194,267,461,1350
4239,922,917,928,189,278,467,1389
4240,884,922,922,167,278,445,1389
4241,988,906,906,145,278,423,1411
4242,867,905,911,183,272.5,467,1334
4243,936,917,900,164,267,431,1367
4244,892,911,916,183,272,455,1347
4245,997.5,906,895,183,261,455.5,1350
4246,813.5,905,917,183,273,456,1269.5
4247,906,900,894,177,267,444,1350
4248,894,895,889,178,261,439,1333
4249,889,894,911,183,278,461,1350
4250,983,895,883,180.5,266,452.5,1344
4251,806,889,889,178,266,444,1250
4252,872,877,878,183,267,450,1322
4253,983,889,894,194.5,272,461.5,1344
4254,761,878,873,206,267,473,1234
4255,878,856,855,184,266,450,1328
4256,822,855,861,217,272,444.5,1311
4257,906,861,856,172,267,439,1345
4258,867,872,872,177,267,444,1311
4259,875.5,873,889,174.5,266.5,457.5,1333
4260,857.5,861,844,178,266,444,1301.5
4261,839,855,856,194,267,461,1300
4262,878,845,850,161,272,433,1311
4263,811,850,833,200,255,455,1266
4264,866,850,861,184,266,450,1316
4265,839,850,850,195,266,461,1300
4266,850,861,867,206,272,478,1328
4267,861,850,839,195,261,456,1317
4268,839,850,856,206,267,473,1312
4269,884,855,861,177,273,450,1334
4270,939,845,739,177.5,272.5,450,1189
4271,755,850,955,178,272,450,1205
4272,950,839,833,195,266,408.5,1283
4273,919.5,828,883,212,266,409.75,1291.5
4274,889,822,933,145,266,411,1300
4275,795,816,812,166,262,428,1223
4276,828,817,816,155,261,416,1244
4277,836.5,806,811,177.5,266,438.5,1227
4278,845,811,806,200,261,461,1306
4279,805,805,822,200,278,478,1283
4280,828,817,811,189,272,461,1289
4281,817,833,828,205,267,472,1289
4282,839,856,856,191.5,267,461,1328
4283,922,878,883,178,272,450,1372
4284,900,905,900,183,267,450,1350
4285,924.5,922,922,180.5,267,447.5,1372
4286,897.5,906,900,189,261,450,1347.5
4287,911,906,917,184,272,456,1367
4288,922,916,916,178,272,450,1372
4289,912,917,923,183,278,461,1373
4290,883,905,894,205,267,472,1355
4291,939,906,911,172,272,444,1383
4292,894,900,895,178,267,445,1339
4293,967,889,789,178,269.5,447.5,1234
4294,822,900,842,178,272,450,1272
4295,944,905,895,139,262,401,1345
4296,856,906,933,189,269.5,478,1334
4297,1000.5,906,894,189,277,371.5,1372
4298,832.5,927,923,189,273,462,1294.5
4299,928,928,927,189,272,461,1389
4300,845,917,800,189,274.5,416,1261
4301,1000,928,861.5,189,277,466,1325
4302,939,927,923,177,273,450,1389
4303,905,923,916,195,266,461,1366
4304,928,916,928,183,278,461,1389
4305,922,928,928,189,278,467,1389
4306,928,922,922,183,278,461,1389
4307,994,906,794,169.5,203,372.5,1255
4308,839,900,862,156,237.5,385,1286
4309,919.5,889,803,125.5,272,397.5,1317
4310,830.5,889,744,184,277.5,384.75,1141.5
4311,967,872,800,181,272.25,372,1339
4312,783,872,856,178,267,445,1228
4313,922.5,878,889,133.5,278,411.5,1334
4314,878,878,872,133.5,272,405.5,1283.5
4315,816.5,877,883,194,278,472,1288.5
4316,986,889,878,145.5,267,418,1350
4317,872,872,872,121.25,267,390.5,1236
4318,873,873,872,157.625,266,425.75,1236
4319,780,877,878,194,267,461,1241
4320,981,884,895,158,278,375,1356
4321,858,883,761,122,278,415,1319.5
4322,828,883,816.5,177,278,455,1283
4323,822,884,872,191,266,471.5,1327
4324,917,883,900,205,269,482.75,1405
4325,861,878,867,191.5,272,466.375,1355
4326,916,872,872,178,272,450,1366
4327,845,878,878,211,272,389,1328
4328,900,878,745,189,275,425,1228
4329,883,877,806,183,278,461,1344
4330,878,878,867,183,267,450,1328
4331,978,872,889,205.5,269.5,475,1339
4332,922.5,873,861,219.25,272,487.5,1222
4333,867,872,867,215.125,267,482.75,1367
4334,894,872,872,211,267,478,1372
4335,872,867,872,206,272,478,1350
4336,900,878,878,184,272,456,1356
4337,845,888,878,181,262,450,1334
4338,933,884,888,178,266,444,1377
4339,1000,889,789,181,269,450,1233
4340,783,900,847,184,272,456,1239
4341,974.5,916,905,125.5,261,386.5,1361
4342,925.5,911,923,111,273,384,1309.5
4343,839,912,916,184,277,461,1300
4344,928,927,923,183,273,456,1384
4345,894.5,928,933,153,278,425.5,1389
4346,861,906,900,123,272,395,1256
4347,845,905,911,183,278,461,1306
4348,867,906,894,183,266,458.5,1355
4349,944,905,912,183,273,456,1400
4350,894,906,911,195,278,473,1367
4351,912,900,894,183,272,455,1367
4352,903.5,905,911,127.5,278,333,1366
4353,895,895,756,152.75,278,394.5,1299.5
4354,777,883,814,178,278,456,1233
4355,937,884,872,125,266,391,1328
4356,819,883,900,189,196.5,472,1291
4357,972.5,878,961.5,188.5,234.75,466.5,1194
4358,783.5,877,919.25,188,273,461,1244.5
4359,850,889,877,130,261,333,1338
4360,802.5,878,750,162.5,269.5,403,1238
4361,755,878,819.5,195,278,473,1228
4362,906,900,889,189,267,456,1362
4363,1011,905,922,167,197,364,1378
4364,850,912,755,145,240,421,1369.5
4365,883,933,769.5,195,184,478,1361
4366,950,939,784,184,167,356,1262
4367,858.5,928,950,203,219.5,425,1262
4368,767,905,939,196,272,446,1261
4369,955,922,928,189,278,467,1422
4370,930,923,928,139,211.5,350.5,1395
4371,905,916,778,161,244.75,405.75,1139
4372,823,917,836,183,278,461,1284
4373,905,905,894,183,267,450,1355
4374,883,895,756,195,208.5,358.5,1206
4375,950,872,894,117,245.75,456.75,1217
4376,958,878,877.5,147.5,258.875,453.375,1278
4377,966,872,861,178,272,450,1416
4378,861,872,944.5,189,277.5,461,1178
4379,873,873,911.25,189,277.75,472,1345
4380,889,883,878,183,278,461,1350
4381,886,889,883,186,272,458,1344
4382,880,878,744,184,275,462.5,1202
4383,878,883,810.5,189,278,467,1345
4384,844,883,877,191.5,272,469.5,1344
4385,923,889,895,194,278,472,1395
4386,1005,883,739,191.5,275.5,467,1211
4387,772,889,811,189,273,462,1234
4388,862,889,883,216,267,389,1345
4389,922,889,755,183,278,438.75,1238
4390,872.5,889,824.5,199.5,277.5,449.875,1361
4391,921.5,906,894,184,277,461,1382.5
4392,961,927,923,150,273,423,1384
4393,984,923,783,172.5,278,450.5,1206
4394,816,922,841.5,195,272.5,478,1294
4395,934,916,900,177,267,444,1378
4396,908,917,778,186,269.5,451,1222
4397,906,906,847.5,186,272,458,1364
4398,902,905,917,189,278,473,1375
4399,1005.5,911,911,203,214,378.5,1384
4400,783.5,906,772,217,249,431.25,1150.5
4401,922,905,833,200,260.5,443.125,1406
4402,923,906,894,183,272,455,1378
4403,872,911,811,136,233,394,1266
4404,847,906,928,157,183,352.5,1322
4405,822,911,850,178,230.5,412.75,1344.5
4406,894,911,805.5,195,278,473,1367
4407,885.5,900,761,142,275.5,417.5,1234
4408,877,894,824.5,160,273,436.25,1239
4409,795,884,888,178,277,455,1250
4410,933.5,889,778,133.5,216,349.5,1233
4411,927.5,883,872,155.75,247,402.75,1171.5
4412,794,883,825,178,278,456,1250
4413,884,889,778,183,219.5,398.75,1234
4414,897.5,895,889,180.5,195.75,332.875,1239
4415,968.5,883,894,187.25,236.875,402.438,1235.5
4416,784,883,989,194,278,472,1256
4417,883,878,872,189,272,461,1344
4418,869.5,872,739,191.5,241.5,430.5,1200
4419,863.5,861,933,189,207.25,400,1263.5
4420,867,861,823,183,239.625,425,1223
4421,872,867,966,178,272,450,1322
4422,973,867,983,151.5,272.5,424,1184
4423,813,866,933,125,273,398,1211
4424,820,884,883,189,272,461,1281
4425,894,889,756,184,213.5,358,1217
4426,984,900,916,183.5,195.75,359.5,1239
4427,800,883,906,183,231.375,404.75,1161
4428,883,883,972,183,267,450,1333
4429,861,867,936,189,219.5,350,1183
4430,972,861,900,183.5,242.75,397,1222
4431,756,856,950,178,266,444,1200
4432,916,866,861,128,261,389,1305
4433,801,856,778,183,219.5,389,1167
4434,827,855,850,211,245.75,389,1216
4435,889,867,961,189,272,461,1350
4436,861,861,861,189,272,461,1322
4437,867,856,939,178,278,461,1178
4438,867,866,902.5,177,272,461,1328
4439,883,884,866,178,266,444,1327
4440,861,878,806,195,275,389,1250
4441,906,888,978,177,276.5,461,1367
4442,894,900,894,183,278,461,1355
4443,1011,906,778,133,220,353,1239
4444,889,894,906,159.5,264.5,424,1272.5
4445,811,914,889,186,265.75,437,1306
4446,917,914,872,183,267,450,1367
4447,894,895,817,184,275,373,1267
4448,895,889,983,178,271,461,1356
4449,889,888,872,177,267,444,1333
4450,872.5,873,778,177.5,225,402.25,1222
4451,872,872,883,177.5,248.5,453.625,1232.5
4452,816.5,872,961,180.75,272,454.812,1321.5
4453,916,867,867,184,272,456,1372
4454,850,861,933.5,195,278,458.5,1184
